product_key,product_id,product_number,product_name,product_line,category_id,category,subcategory,maintanance,cost,start_date,gold fact_sales.order_number,gold fact_sales.customer_key,gold fact_sales.order_date,gold fact_sales.shipping_date,gold fact_sales.due_date,gold fact_sales.sales_amount,gold fact_sales.quantity,gold fact_sales.price,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO62994,12217,28/07/2013,04/08/2013,09/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63017,4118,29/07/2013,05/08/2013,10/08/2013,5,1,5,,,,,
188,231,LJ-0192-M,Long-Sleeve Logo Jersey- M,Other Sales,CL_JE,Clothing,Jerseys,No,38,01/07/2013,SO63017,4118,29/07/2013,05/08/2013,10/08/2013,50,1,50,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63022,11070,29/07/2013,05/08/2013,10/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63027,3359,29/07/2013,05/08/2013,10/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63047,6199,29/07/2013,05/08/2013,10/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63332,14734,31/07/2013,07/08/2013,12/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63337,4995,31/07/2013,07/08/2013,12/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63354,12335,31/07/2013,07/08/2013,12/08/2013,5,1,5,,,,,
139,363,BK-M68B-46,Mountain-200 Black- 46,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1252,01/07/2013,SO63369,6183,01/08/2013,08/08/2013,13/08/2013,2295,1,2295,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63376,11340,01/08/2013,08/08/2013,13/08/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO63381,6508,01/08/2013,08/08/2013,13/08/2013,5,1,5,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO65991,3093,08/09/2013,15/09/2013,20/09/2013,35,1,35,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO66005,433,08/09/2013,15/09/2013,20/09/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO66009,16093,08/09/2013,15/09/2013,20/09/2013,5,1,5,,,,,
139,363,BK-M68B-46,Mountain-200 Black- 46,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1252,01/07/2013,SO66020,5206,09/09/2013,16/09/2013,21/09/2013,2295,1,2295,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO66027,10361,09/09/2013,16/09/2013,21/09/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO66060,15132,09/09/2013,16/09/2013,21/09/2013,5,1,5,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO66060,15132,09/09/2013,16/09/2013,21/09/2013,35,1,35,,,,,
139,363,BK-M68B-46,Mountain-200 Black- 46,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1252,01/07/2013,SO66091,2766,10/09/2013,17/09/2013,22/09/2013,2295,1,2295,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO66165,10627,11/09/2013,18/09/2013,23/09/2013,5,1,5,,,,,
9,346,BK-M82S-44,Mountain-100 Silver- 44,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1912,01/07/2011,SO44574,108,01/05/2011,08/05/2011,13/05/2011,3375,1,3375,,,,,
139,363,BK-M68B-46,Mountain-200 Black- 46,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1252,01/07/2013,SO51482,485,16/01/2013,23/01/2013,28/01/2013,2295,1,2295,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51487,4556,16/01/2013,23/01/2013,28/01/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51523,13428,18/01/2013,25/01/2013,30/01/2013,5,1,5,,,,,
148,372,BK-R89R-58,Road-250 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,1555,01/07/2013,SO51618,17758,23/01/2013,30/01/2013,04/02/2013,540,1,540,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51880,1205,28/01/2013,04/02/2013,09/02/2013,5,1,5,,,,,
188,231,LJ-0192-M,Long-Sleeve Logo Jersey- M,Other Sales,CL_JE,Clothing,Jerseys,No,38,01/07/2013,SO51909,567,28/01/2013,04/02/2013,09/02/2013,50,1,50,,,,,
139,363,BK-M68B-46,Mountain-200 Black- 46,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1252,01/07/2013,SO51916,694,28/01/2013,04/02/2013,09/02/2013,2295,1,2295,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51918,11331,28/01/2013,04/02/2013,09/02/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51954,9959,29/01/2013,05/02/2013,10/02/2013,5,1,5,,,,,
163,565,BK-T18U-54,Touring-3000 Blue- 54,Touring,BI_TB,Bikes,Touring Bikes,Yes,461,01/07/2013,SO51962,5492,29/01/2013,05/02/2013,10/02/2013,742,1,742,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51964,7310,29/01/2013,05/02/2013,10/02/2013,5,1,5,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO52042,12560,31/01/2013,07/02/2013,12/02/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO60324,1921,17/06/2013,24/06/2013,29/06/2013,5,1,5,,,,,
127,600,BK-M18B-52,Mountain-500 Black- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,295,01/07/2013,SO60334,3979,17/06/2013,24/06/2013,29/06/2013,540,1,540,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO60334,3979,17/06/2013,24/06/2013,29/06/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO60343,5801,17/06/2013,24/06/2013,29/06/2013,5,1,5,,,,,
188,231,LJ-0192-M,Long-Sleeve Logo Jersey- M,Other Sales,CL_JE,Clothing,Jerseys,No,38,01/07/2013,SO60375,13012,17/06/2013,24/06/2013,29/06/2013,50,1,50,,,,,
151,582,BK-R79Y-44,Road-350-W Yellow- 44,Road,BI_RB,Bikes,Road Bikes,Yes,1083,01/07/2013,SO60393,5433,18/06/2013,25/06/2013,30/06/2013,2443,1,2443,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO60427,12410,18/06/2013,25/06/2013,30/06/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO60496,926,19/06/2013,26/06/2013,01/07/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO60517,2264,19/06/2013,26/06/2013,01/07/2013,5,1,5,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO60517,2264,19/06/2013,26/06/2013,01/07/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO60582,10636,21/06/2013,28/06/2013,03/07/2013,5,1,5,,,,,
188,231,LJ-0192-M,Long-Sleeve Logo Jersey- M,Other Sales,CL_JE,Clothing,Jerseys,No,38,01/07/2013,SO60582,10636,21/06/2013,28/06/2013,03/07/2013,50,1,50,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO68699,10688,19/10/2013,26/10/2013,31/10/2013,5,1,5,,,,,
148,372,BK-R89R-58,Road-250 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,1555,01/07/2013,SO68731,12215,19/10/2013,26/10/2013,31/10/2013,540,1,540,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO68731,12215,19/10/2013,26/10/2013,31/10/2013,35,1,35,,,,,
166,568,BK-T18Y-44,Touring-3000 Yellow- 44,Touring,BI_TB,Bikes,Touring Bikes,Yes,461,01/07/2013,SO68735,3668,19/10/2013,26/10/2013,31/10/2013,742,1,742,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO68735,3668,19/10/2013,26/10/2013,31/10/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO68748,3159,20/10/2013,27/10/2013,01/11/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO68784,5567,20/10/2013,27/10/2013,01/11/2013,5,1,5,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO68855,2475,21/10/2013,28/10/2013,02/11/2013,35,1,35,,,,,
105,486,ST-1401,All-Purpose Bike Stand,Mounting,AC_BS,Accessories,Bike Stands,No,59,01/07/2013,SO68866,10981,21/10/2013,28/10/2013,02/11/2013,159,1,159,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO68910,1971,22/10/2013,29/10/2013,03/11/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO68929,5833,22/10/2013,29/10/2013,03/11/2013,5,1,5,,,,,
105,486,ST-1401,All-Purpose Bike Stand,Mounting,AC_BS,Accessories,Bike Stands,No,59,01/07/2013,SO68961,16722,23/10/2013,30/10/2013,04/11/2013,159,1,159,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO57511,13219,05/05/2013,12/05/2013,17/05/2013,5,1,5,,,,,
148,372,BK-R89R-58,Road-250 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,1555,01/07/2013,SO57528,12076,05/05/2013,12/05/2013,17/05/2013,540,1,540,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO57601,2475,07/05/2013,14/05/2013,19/05/2013,35,1,35,,,,,
139,363,BK-M68B-46,Mountain-200 Black- 46,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,1252,01/07/2013,SO57624,2909,07/05/2013,14/05/2013,19/05/2013,2295,1,2295,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO57675,919,08/05/2013,15/05/2013,20/05/2013,5,1,5,,,,,
188,231,LJ-0192-M,Long-Sleeve Logo Jersey- M,Other Sales,CL_JE,Clothing,Jerseys,No,38,01/07/2013,SO57716,4318,09/05/2013,16/05/2013,21/05/2013,50,1,50,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO57752,5172,10/05/2013,17/05/2013,22/05/2013,35,1,35,,,,,
105,486,ST-1401,All-Purpose Bike Stand,Mounting,AC_BS,Accessories,Bike Stands,No,59,01/07/2013,SO57831,6065,11/05/2013,18/05/2013,23/05/2013,159,1,159,,,,,
127,600,BK-M18B-52,Mountain-500 Black- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,295,01/07/2013,SO71634,8291,27/11/2013,04/12/2013,09/12/2013,540,1,540,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO71634,8291,27/11/2013,04/12/2013,09/12/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO71646,5892,27/11/2013,04/12/2013,09/12/2013,5,1,5,,,,,
105,486,ST-1401,All-Purpose Bike Stand,Mounting,AC_BS,Accessories,Bike Stands,No,59,01/07/2013,SO71703,1680,28/11/2013,05/12/2013,10/12/2013,159,1,159,,,,,
108,217,HL-U509,Sport-100 Helmet- Black,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO71704,3127,28/11/2013,05/12/2013,10/12/2013,35,1,35,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO71721,862,28/11/2013,05/12/2013,10/12/2013,5,1,5,,,,,
148,372,BK-R89R-58,Road-250 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,1555,01/07/2013,SO71764,12710,28/11/2013,05/12/2013,10/12/2013,540,1,540,,,,,
148,372,BK-R89R-58,Road-250 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,1555,01/07/2013,SO71995,433,29/11/2013,06/12/2013,11/12/2013,540,1,540,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO71995,433,29/11/2013,06/12/2013,11/12/2013,5,1,5,,,,,
148,372,BK-R89R-58,Road-250 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,1555,01/07/2013,SO51475,11437,15/01/2013,22/01/2013,27/01/2013,540,1,540,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51475,11437,15/01/2013,22/01/2013,27/01/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51479,5688,16/01/2013,23/01/2013,28/01/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51512,404,18/01/2013,25/01/2013,30/01/2013,5,1,5,,,,,
102,479,BC-R205,Road Bottle Cage,Road,AC_BC,Accessories,Bottles and Cages,No,3,01/07/2013,SO51555,38,20/01/2013,27/01/2013,01/02/2013,5,1,5,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO68703,7120,19/10/2013,26/10/2013,31/10/2013,9,1,9,,,,,
159,606,BK-R19B-52,Road-750 Black- 52,Road,BI_RB,Bikes,Road Bikes,Yes,344,01/07/2013,SO68722,4439,19/10/2013,26/10/2013,31/10/2013,1701,1,1701,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO68722,4439,19/10/2013,26/10/2013,31/10/2013,9,1,9,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO68815,3074,21/10/2013,28/10/2013,02/11/2013,4,1,4,,,,,
201,472,VE-C304-M,Classic Vest- M,Other Sales,CL_VE,Clothing,Vests,No,24,01/07/2013,SO68862,4153,21/10/2013,28/10/2013,02/11/2013,64,1,64,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO68872,18277,21/10/2013,28/10/2013,02/11/2013,9,1,9,,,,,
117,539,TI-R628,ML Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO68894,17934,22/10/2013,29/10/2013,03/11/2013,5,1,5,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO68904,14265,22/10/2013,29/10/2013,03/11/2013,4,1,4,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO68906,15110,22/10/2013,29/10/2013,03/11/2013,5,1,5,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO68916,14538,22/10/2013,29/10/2013,03/11/2013,4,1,4,,,,,
117,539,TI-R628,ML Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO68918,3553,22/10/2013,29/10/2013,03/11/2013,5,1,5,,,,,
146,388,BK-R64Y-44,Road-550-W Yellow- 44,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO68934,15026,22/10/2013,29/10/2013,03/11/2013,1120,1,1120,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO68934,15026,22/10/2013,29/10/2013,03/11/2013,9,1,9,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO68940,12561,22/10/2013,29/10/2013,03/11/2013,9,1,9,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO68943,10480,22/10/2013,29/10/2013,03/11/2013,4,1,4,,,,,
117,539,TI-R628,ML Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO68987,12952,23/10/2013,30/10/2013,04/11/2013,5,1,5,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO69003,14556,23/10/2013,30/10/2013,04/11/2013,9,1,9,,,,,
159,606,BK-R19B-52,Road-750 Black- 52,Road,BI_RB,Bikes,Road Bikes,Yes,344,01/07/2013,SO69023,7011,23/10/2013,30/10/2013,04/11/2013,1701,1,1701,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO69053,1974,24/10/2013,31/10/2013,05/11/2013,5,1,5,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO69064,4221,24/10/2013,31/10/2013,05/11/2013,5,1,5,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO51524,10471,18/01/2013,25/01/2013,30/01/2013,9,1,9,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO51524,10471,18/01/2013,25/01/2013,30/01/2013,9,1,9,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO51528,7220,19/01/2013,26/01/2013,31/01/2013,9,1,9,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO51587,14781,22/01/2013,29/01/2013,03/02/2013,4,1,4,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO51603,18402,22/01/2013,29/01/2013,03/02/2013,9,1,9,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO51623,11446,24/01/2013,31/01/2013,05/02/2013,4,1,4,,,,,
201,472,VE-C304-M,Classic Vest- M,Other Sales,CL_VE,Clothing,Vests,No,24,01/07/2013,SO51635,7243,25/01/2013,01/02/2013,06/02/2013,64,1,64,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO51635,7243,25/01/2013,01/02/2013,06/02/2013,4,1,4,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO51659,3276,25/01/2013,01/02/2013,06/02/2013,9,1,9,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO51666,8265,26/01/2013,02/02/2013,07/02/2013,9,1,9,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO51670,13422,26/01/2013,02/02/2013,07/02/2013,9,1,9,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO51689,15826,27/01/2013,03/02/2013,08/02/2013,9,1,9,,,,,
117,539,TI-R628,ML Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO51882,16689,28/01/2013,04/02/2013,09/02/2013,5,1,5,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO51917,17312,28/01/2013,04/02/2013,09/02/2013,9,1,9,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO51976,6075,30/01/2013,06/02/2013,11/02/2013,9,1,9,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO52094,4862,01/02/2013,08/02/2013,13/02/2013,5,1,5,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO52127,177,02/02/2013,09/02/2013,14/02/2013,4,1,4,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO52140,15853,02/02/2013,09/02/2013,14/02/2013,4,1,4,,,,,
146,388,BK-R64Y-44,Road-550-W Yellow- 44,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO52152,12225,02/02/2013,09/02/2013,14/02/2013,1120,1,1120,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO52152,12225,02/02/2013,09/02/2013,14/02/2013,9,1,9,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO74272,143,01/01/2014,08/01/2014,13/01/2014,5,1,5,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO74275,384,01/01/2014,08/01/2014,13/01/2014,9,1,9,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO74287,6868,02/01/2014,09/01/2014,14/01/2014,5,1,5,,,,,
196,475,SH-W890-M,Women's Mountain Shorts- M,Mounting,CL_SH,Clothing,Shorts,No,26,01/07/2013,SO74320,16378,03/01/2014,10/01/2014,15/01/2014,70,1,70,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO71551,14573,25/11/2013,02/12/2013,07/12/2013,9,1,9,,,,,
185,465,GL-H102-M,Half-Finger Gloves- M,Other Sales,CL_GL,Clothing,Gloves,No,9,01/07/2013,SO71558,16970,25/11/2013,02/12/2013,07/12/2013,24,1,24,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO71584,5338,26/11/2013,03/12/2013,08/12/2013,5,1,5,,,,,
185,465,GL-H102-M,Half-Finger Gloves- M,Other Sales,CL_GL,Clothing,Gloves,No,9,01/07/2013,SO71596,1837,26/11/2013,03/12/2013,08/12/2013,24,1,24,,,,,
201,472,VE-C304-M,Classic Vest- M,Other Sales,CL_VE,Clothing,Vests,No,24,01/07/2013,SO71625,7196,27/11/2013,04/12/2013,09/12/2013,64,1,64,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO71666,6592,27/11/2013,04/12/2013,09/12/2013,5,1,5,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO71669,4411,27/11/2013,04/12/2013,09/12/2013,5,1,5,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO71697,6317,28/11/2013,05/12/2013,10/12/2013,4,1,4,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO71697,6317,28/11/2013,05/12/2013,10/12/2013,9,1,9,,,,,
117,539,TI-R628,ML Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO71731,1873,28/11/2013,05/12/2013,10/12/2013,5,1,5,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO71731,1873,28/11/2013,05/12/2013,10/12/2013,9,1,9,,,,,
183,225,CA-1098,AWC Logo Cap,Other Sales,CL_CA,Clothing,Caps,No,7,01/07/2013,SO71762,16570,28/11/2013,05/12/2013,10/12/2013,9,1,9,,,,,
173,579,BK-T44U-54,Touring-2000 Blue- 54,Touring,BI_TB,Bikes,Touring Bikes,Yes,755,01/07/2013,SO71762,16570,28/11/2013,05/12/2013,10/12/2013,2384,1,2384,,,,,
135,589,BK-M38S-42,Mountain-400-W Silver- 42,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,420,01/07/2013,SO72012,5274,30/11/2013,07/12/2013,12/12/2013,565,1,565,,,,,
120,528,TT-M928,Mountain Tire Tube,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,2,01/07/2013,SO65988,14632,08/09/2013,15/09/2013,20/09/2013,4,1,4,,,,,
113,535,TI-M267,LL Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,9,01/07/2013,SO66038,15536,09/09/2013,16/09/2013,21/09/2013,5,1,5,,,,,
103,477,WB-H098,Water Bottle - 30 oz.,Other Sales,AC_BC,Accessories,Bottles and Cages,No,2,01/07/2013,SO66074,13028,09/09/2013,16/09/2013,21/09/2013,9,1,9,,,,,
